ALogP,ALogp2,AMR,apol,nAtom,nHeavyAtom,nH,nC,nN,nO,nX,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0e,ATS1e,ATS2e,ATS3e,ATS4e,ATS5e,ATS6e,ATS7e,ATS8e,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,ATS0s,ATS1s,ATS2s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,ATS8s,AATS0m,AATS1m,AATS2m,AATS3m,AATS4m,AATS5m,AATS6m,AATS7m,AATS8m,AATS0v,AATS1v,AATS2v,AATS3v,AATS4v,AATS5v,AATS6v,AATS7v,AATS8v,AATS0e,AATS1e,AATS2e,AATS3e,AATS4e,AATS5e,AATS6e,AATS7e,AATS8e,AATS0p,AATS1p,AATS2p,AATS3p,AATS4p,AATS5p,AATS6p,AATS7p,AATS8p,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,AATS0s,AATS1s,AATS2s,AATS3s,AATS4s,AATS5s,AATS6s,AATS7s,AATS8s,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0e,ATSC1e,ATSC2e,ATSC3e,ATSC4e,ATSC5e,ATSC6e,ATSC7e,ATSC8e,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,ATSC0s,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,AATSC0c,AATSC1c,AATSC2c,AATSC3c,AATSC4c,AATSC5c,AATSC6c,AATSC7c,AATSC8c,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC6m,AATSC7m,AATSC8m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC6v,AATSC7v,AATSC8v,AATSC0e,AATSC1e,AATSC2e,AATSC3e,AATSC4e,AATSC5e,AATSC6e,AATSC7e,AATSC8e,AATSC0p,AATSC1p,AATSC2p,AATSC3p,AATSC4p,AATSC5p,AATSC6p,AATSC7p,AATSC8p,AATSC0i,AATSC1i,AATSC2i,AATSC3i,AATSC4i,AATSC5i,AATSC6i,AATSC7i,AATSC8i,AATSC0s,AATSC1s,AATSC2s,AATSC3s,AATSC4s,AATSC5s,AATSC6s,AATSC7s,AATSC8s,MATS1c,MATS2c,MATS3c,MATS4c,MATS5c,MATS6c,MATS7c,MATS8c,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1v,MATS2v,MATS3v,MATS4v,MATS5v,MATS6v,MATS7v,MATS8v,MATS1e,MATS2e,MATS3e,MATS4e,MATS5e,MATS6e,MATS7e,MATS8e,MATS1p,MATS2p,MATS3p,MATS4p,MATS5p,MATS6p,MATS7p,MATS8p,MATS1i,MATS2i,MATS3i,MATS4i,MATS5i,MATS6i,MATS7i,MATS8i,MATS1s,MATS2s,MATS3s,MATS4s,MATS5s,MATS6s,MATS7s,MATS8s,GATS1c,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS1v,GATS2v,GATS3v,GATS4v,GATS5v,GATS6v,GATS7v,GATS8v,GATS1e,GATS2e,GATS3e,GATS4e,GATS5e,GATS6e,GATS7e,GATS8e,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS6p,GATS7p,GATS8p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS6i,GATS7i,GATS8i,GATS1s,GATS2s,GATS3s,GATS4s,GATS5s,GATS6s,GATS7s,GATS8s,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,EE_DzZ,SM1_DzZ,VE1_DzZ,VE2_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,VR3_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,EE_Dzm,SM1_Dzm,VE1_Dzm,VE2_Dzm,VE3_Dzm,VR1_Dzm,VR2_Dzm,VR3_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,EE_Dzv,SM1_Dzv,VE1_Dzv,VE2_Dzv,VE3_Dzv,VR1_Dzv,VR2_Dzv,VR3_Dzv,SpAbs_Dze,SpMax_Dze,SpDiam_Dze,SpAD_Dze,SpMAD_Dze,EE_Dze,SM1_Dze,VE1_Dze,VE2_Dze,VE3_Dze,VR1_Dze,VR2_Dze,VR3_Dze,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,EE_Dzp,SM1_Dzp,VE1_Dzp,VE2_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,EE_Dzi,SM1_Dzi,VE1_Dzi,VE2_Dzi,VE3_Dzi,VR1_Dzi,VR2_Dzi,VR3_Dzi,SpAbs_Dzs,SpMax_Dzs,SpDiam_Dzs,SpAD_Dzs,SpMAD_Dzs,EE_Dzs,SM1_Dzs,VE1_Dzs,VE2_Dzs,VE3_Dzs,VR1_Dzs,VR2_Dzs,VR3_Dzs,nBase,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsT,nBondsM,bpol,SpMax1_Bhm,SpMax2_Bhm,SpMax3_Bhm,SpMax4_Bhm,SpMax5_Bhm,SpMax6_Bhm,SpMax7_Bhm,SpMax8_Bhm,SpMin1_Bhm,SpMin2_Bhm,SpMin3_Bhm,SpMin4_Bhm,SpMin5_Bhm,SpMin6_Bhm,SpMin7_Bhm,SpMin8_Bhm,SpMax1_Bhv,SpMax2_Bhv,SpMax3_Bhv,SpMax4_Bhv,SpMax5_Bhv,SpMax6_Bhv,SpMax7_Bhv,SpMax8_Bhv,SpMin1_Bhv,SpMin2_Bhv,SpMin3_Bhv,SpMin4_Bhv,SpMin5_Bhv,SpMin6_Bhv,SpMin7_Bhv,SpMin8_Bhv,SpMax1_Bhe,SpMax2_Bhe,SpMax3_Bhe,SpMax4_Bhe,SpMax5_Bhe,SpMax6_Bhe,SpMax7_Bhe,SpMax8_Bhe,SpMin1_Bhe,SpMin2_Bhe,SpMin3_Bhe,SpMin4_Bhe,SpMin5_Bhe,SpMin6_Bhe,SpMin7_Bhe,SpMin8_Bhe,SpMax1_Bhp,SpMax2_Bhp,SpMax3_Bhp,SpMax4_Bhp,SpMax5_Bhp,SpMax6_Bhp,SpMax7_Bhp,SpMax8_Bhp,SpMin1_Bhp,SpMin2_Bhp,SpMin3_Bhp,SpMin4_Bhp,SpMin5_Bhp,SpMin6_Bhp,SpMin7_Bhp,SpMin8_Bhp,SpMax1_Bhi,SpMax2_Bhi,SpMax3_Bhi,SpMax4_Bhi,SpMax5_Bhi,SpMax6_Bhi,SpMax7_Bhi,SpMax8_Bhi,SpMin1_Bhi,SpMin2_Bhi,SpMin3_Bhi,SpMin4_Bhi,SpMin5_Bhi,SpMin6_Bhi,SpMin7_Bhi,SpMin8_Bhi,SpMax1_Bhs,SpMax2_Bhs,SpMax3_Bhs,SpMax4_Bhs,SpMax5_Bhs,SpMax6_Bhs,SpMax7_Bhs,SpMax8_Bhs,SpMin1_Bhs,SpMin2_Bhs,SpMin3_Bhs,SpMin4_Bhs,SpMin5_Bhs,SpMin6_Bhs,SpMin7_Bhs,SpMin8_Bhs,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,ASP-0,ASP-1,ASP-2,ASP-3,ASP-4,ASP-5,ASP-6,ASP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,AVP-0,AVP-1,AVP-2,AVP-3,AVP-4,AVP-5,AVP-6,AVP-7,Sv,Sse,Spe,Sare,Sp,Si,Mv,Mse,Mpe,Mare,Mp,Mi,CrippenLogP,CrippenMR,SpMax_Dt,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,EE_Dt,VE1_Dt,VE2_Dt,VE3_Dt,VR1_Dt,VR2_Dt,VR3_Dt,ECCEN,nHBd,nwHBd,nHBa,nwHBa,nHBint2,nHBint3,nHBint4,nHBint5,nHBint6,nHBint7,nHBint8,nHBint9,nHBint10,nHsOH,nHdNH,nHsNH2,nHssNH,nHtCH,nHdCH2,nHdsCH,nHaaCH,nHCHnX,nHCsats,nHCsatu,nHother,nsssB,nsCH3,ndCH2,nssCH2,ntCH,ndsCH,naaCH,nsssCH,ntsC,ndssC,naasC,naaaC,nssssC,nsNH2,ndNH,nssNH,ntN,ndsN,nsssN,nsOH,ndO,nssO,nsOm,nsF,ndsssP,nssS,ndssS,nddssS,nsCl,nsBr,nsI,SHBd,SwHBd,SHBa,SwHBa,SHBint2,SHBint3,SHBint4,SHBint5,SHBint6,SHBint7,SHBint8,SHBint9,SHBint10,SHsOH,SHdNH,SHsNH2,SHssNH,SHtCH,SHdCH2,SHdsCH,SHaaCH,SHCHnX,SHCsats,SHCsatu,SHother,SsssB,SsCH3,SdCH2,SssCH2,StCH,SdsCH,SaaCH,SsssCH,StsC,SdssC,SaasC,SaaaC,SssssC,SsNH2,SdNH,SssNH,StN,SdsN,SsssN,SsOH,SdO,SssO,SsOm,SsF,SdsssP,SssS,SdssS,SddssS,SsCl,SsBr,SsI,minHBd,minwHBd,minHBa,minwHBa,minHBint2,minHBint3,minHBint4,minHBint5,minHBint6,minHBint7,minHBint8,minHBint9,minHBint10,minHsOH,minHdNH,minHsNH2,minHssNH,minHtCH,minHdCH2,minHdsCH,minHaaCH,minHCHnX,minHCsats,minHCsatu,minHother,minsssB,minsCH3,mindCH2,minssCH2,mintCH,mindsCH,minaaCH,minsssCH,mintsC,mindssC,minaasC,minaaaC,minssssC,minsNH2,mindNH,minssNH,mintN,mindsN,minsssN,minsOH,mindO,minssO,minsOm,minsF,mindsssP,minssS,mindssS,minddssS,minsCl,minsBr,minsI,maxHBd,maxwHBd,maxHBa,maxwHBa,maxHBint2,maxHBint3,maxHBint4,maxHBint5,maxHBint6,maxHBint7,maxHBint8,maxHBint9,maxHBint10,maxHsOH,maxHsNH2,maxHssNH,maxHtCH,maxHdCH2,maxHdsCH,maxHCsats,maxHCsatu,maxHother,maxsCH3,maxssCH2,maxtCH,maxdsCH,maxaaCH,maxsssCH,maxtsC,maxdssC,maxsNH2,maxssNH,maxtN,maxdsN,maxsssN,maxsOH,maxdO,maxssO,maxsOm,maxsF,maxsCl,maxsBr,maxsI,sumI,meanI,hmax,gmax,hmin,gmin,LipoaffinityIndex,MAXDN,MAXDP,DELS,MAXDN2,MAXDP2,DELS2,ETA_Alpha,ETA_AlphaP,ETA_dAlpha_B,ETA_Epsilon_1,ETA_Epsilon_2,ETA_Epsilon_3,ETA_Epsilon_4,ETA_Epsilon_5,ETA_dEpsilon_A,ETA_dEpsilon_B,ETA_dEpsilon_C,ETA_dEpsilon_D,ETA_Psi_1,ETA_dPsi_A,ETA_Shape_P,ETA_Shape_Y,ETA_Shape_X,drug_id
0.1028,0.01056784,136.3585,73.740583,65,34,31,26,3,5,0,5650.793282,6232.212861,8945.47038,9959.698884,10649.95387,10258.17331,10255.46315,9371.92925,8016.028347,13786.93193,17604.87411,25962.41213,30114.44654,31098.8129,31284.55141,30770.20541,28823.43725,26268.8951,501.689288,530.793468,930.0814,1188.930992,1327.676792,1335.683284,1281.24752,1299.9162,1146.022268,93.14042005,120.0547933,180.7578843,216.1064746,224.4053748,224.8246983,220.74157,208.3218839,195.3924661,10590.07709,10010.89845,18630.55686,24288.37756,27434.31073,27611.39413,26161.89827,26605.42205,23784.75144,285.0555556,211.5,350.6111111,451.8055556,568.3611111,522.8055556,533.3333333,575.1111111,420.6944444,86.93528126,91.65018913,74.5455865,64.25612183,61.56042702,59.2957995,61.77989851,56.45740512,53.44018898,212.106645,258.8952075,216.3534345,194.2867518,179.7619243,180.8355573,185.3626832,173.6351642,175.1259674,7.718296738,7.805786294,7.750678333,7.670522529,7.674432324,7.720712624,7.718358554,7.830820482,7.640148453,1.432929539,1.765511666,1.506315703,1.39423532,1.297140895,1.29956473,1.329768494,1.254951108,1.30261644,162.9242629,147.2190948,155.2546405,156.6992101,158.5798308,159.6034343,157.6017968,160.2736268,158.5650096,4.385470085,3.110294118,2.921759259,2.914874552,3.285324342,3.021997431,3.212851406,3.464524766,2.80462963,0.993714553,-0.360534059,-0.242126744,-0.059006789,0.248041369,-0.14098541,0.073871647,0.046807029,-0.233305964,2316.380936,106.7632531,295.8802952,107.4625748,687.9447315,9.972679686,-150.7677401,-739.6944398,-888.6743226,3233.164411,78.81766337,655.295075,92.02725479,233.7565747,451.8909292,-492.2638883,-479.7700651,-1200.936858,5.440672615,0.037422556,-0.613451598,0.042330225,2.400952947,-1.683779669,-0.530686864,-1.496431479,-0.921185728,14.70898539,0.046243876,2.652581319,0.043246183,-0.6540359,2.300102845,-3.461698868,0.115035837,-4.606207409,93.21614604,-3.84633992,13.88274637,10.5224729,-16.64939546,5.164521501,-23.97046776,-4.850434001,-11.74272942,98.9017094,-5.549309665,6.356673241,-0.64809336,41.94493754,-24.48241289,4.639053254,-6.890861275,-22.95052597,0.015287916,-0.005301971,-0.002017723,-0.000380689,0.001433765,-0.000814945,0.00044501,0.00028197,-0.001555373,35.63662978,1.57004784,2.465669127,0.693306934,3.976559141,0.057645547,-0.908239398,-4.455990601,-5.924495484,49.74099094,1.159083285,5.460792292,0.593724224,1.351194073,2.612086296,-2.96544511,-2.890181115,-8.006245722,0.083702656,0.000550332,-0.005112097,0.000273098,0.013878341,-0.00973283,-0.003196909,-0.009014647,-0.006141238,0.226292083,0.000680057,0.022104844,0.000279008,-0.003780554,0.013295392,-0.020853608,0.000692987,-0.030708049,1.434094554,-0.056563822,0.115689553,0.067886922,-0.09623928,0.029852725,-0.144400408,-0.029219482,-0.078284863,1.52156476,-0.081607495,0.052972277,-0.004181247,0.242456286,-0.141516837,0.027946104,-0.041511213,-0.153003506,-0.346807988,-0.131981549,-0.024901298,0.09378421,-0.053306452,0.029108606,0.018443982,-0.101738724,0.044057136,0.069189178,0.019454896,0.111586285,0.001617593,-0.025486119,-0.125039619,-0.166247356,0.023302376,0.10978455,0.011936317,0.027164599,0.052513757,-0.059617733,-0.058104615,-0.16095871,0.006574842,-0.061074486,0.003262719,0.165805262,-0.116278634,-0.038193637,-0.107698464,-0.073369693,0.003005218,0.0976828,0.001232954,-0.016706525,0.058753236,-0.092153501,0.003062356,-0.135700945,-0.039442185,0.080670799,0.047337828,-0.067108044,0.020816428,-0.100690995,-0.020374864,-0.054588355,-0.053633928,0.034814343,-0.002747992,0.159346676,-0.093007436,0.018366687,-0.027281923,-0.100556684,1.307653374,1.174858343,1.000313026,0.819852641,1.074778734,0.987450586,1.060109628,1.029953252,0.828030697,0.864908333,0.923323406,0.856674074,0.981322548,0.989760818,1.137686326,1.115471085,1.010743742,0.888278631,0.993521065,0.970666825,0.927839168,1.050145056,1.016496701,1.154648289,0.76801127,0.958164079,0.88029723,0.805516861,1.181127679,1.043796244,1.387412015,0.941947065,1.123994686,0.944039127,1.034107907,1.032726862,0.940626518,1.110793334,0.981443041,1.145381449,1.278872132,1.052330402,1.022306608,1.081100603,0.999533986,1.144520782,1.015257044,1.109889343,0.670633478,0.595353527,0.838919871,0.899227447,1.150672409,1.003903962,1.434821427,1.013321811,350.0959733,174.9894371,248.9940916,351.2808472,10.33178962,174.9894371,1.678571429,0.362586772,0.010664317,-3.449270968,396.4888709,11.66143738,20.34100311,350.1369055,175.0084979,249.0167198,351.3184314,10.33289504,175.0084979,1.673828431,0.362672645,0.010666842,-3.448465832,396.5525249,11.66330956,20.34154891,399.2741288,197.5281371,276.6387059,397.2064642,11.68254306,197.5281371,-2.952946275,0.480086918,0.014120203,-2.494879582,494.8413997,14.55415881,21.09440684,350.3174728,175.0922964,249.1251033,351.4915408,10.3379865,175.0922964,1.66326298,0.363388275,0.01068789,-3.441763519,396.940655,11.67472515,20.34487507,434.0658103,212.0128093,293.4687234,429.2111742,12.62385806,212.0128093,-6.966016776,0.513467834,0.015101995,-2.266330833,484.6660599,14.25488412,21.0237644,345.6998333,172.8892719,245.9467922,346.878566,10.20231076,172.8892719,1.541419686,0.331102084,0.009738297,-3.758117033,385.8021879,11.34712317,20.24810422,359.4816266,179.2195463,255.30369,361.2969867,10.62638196,179.2195463,3.583791209,0.450582979,0.013252441,-2.710524285,400.2823823,11.77301124,20.37337886,1,11.99426249,15.99895509,-0.378575087,0.244524034,5.307189376,12.39276153,37,68,59,59,28,9,9,0,9,41.617417,3.963090442,3.794848033,3.651035219,3.517248617,3.340130353,3.232568421,2.958899972,2.935070022,1.991201747,1.931547893,1.798895894,1.714382978,1.655279617,1.481961713,1.372874417,1.262446994,3.920625276,3.777705704,3.566691239,3.432345102,3.289573078,3.17916594,2.896713679,2.880741547,1.990280209,1.930010806,1.821884546,1.725851589,1.623728304,1.490016064,1.305012314,1.285229005,3.985152417,3.843174164,3.714792294,3.605912633,3.45037129,3.355964727,3.064180485,3.052239007,1.919327766,1.829718838,1.619664519,1.516244235,1.430619561,1.300759869,1.071888566,1.018928274,3.913796076,3.778059122,3.55253254,3.420906515,3.291360103,3.183495967,2.8881819,2.876371253,1.989009183,1.928119701,1.824863966,1.727873313,1.601083136,1.476765502,1.339104442,1.228596505,3.994177197,3.865687634,3.754176448,3.646067802,3.506435627,3.409372204,3.112444242,3.075470439,1.908297957,1.811838418,1.575406272,1.475429863,1.382037895,1.24490262,1.049502484,0.946083079,4.794741773,4.780997458,4.222738797,3.946951381,3.742324751,3.624846945,3.500114261,3.310080615,1.904481339,1.832604278,1.710496506,1.534726227,1.475341736,1.336304602,1.236002641,1.067584215,0,0,1,10,5,9,0,1,0,0,0,0.096225045,0.407617628,0.695458468,0,0,0.025515518,0.132527935,0.165272343,2.270797237,0,0.626590852,0,1.154012958,0,0.198565496,0,5.441535947,9.033777401,12.71255908,2.203100751,2.820329143,3.229874944,24.24191173,16.38424915,14.76661093,12.28013435,10.56328041,8.21104691,6.024214047,4.239373622,0.712997404,0.442817545,0.283973287,0.175430491,0.112375324,0.069000394,0.044295692,0.027175472,19.81151292,11.64979392,8.790030044,6.044621119,4.211565528,2.842384595,1.658458615,1.018210778,0.582691557,0.314859295,0.169039039,0.08635173,0.044803889,0.023885585,0.012194549,0.006526992,40.24621718,65.40422433,63.06666667,63.964,42.75484012,494.6180138,0.619172572,1.006218836,0.97025641,0.984061538,0.657766771,7.609507904,1.60606,126.4492,351.2209179,495.0076243,702.4418357,20.66005399,351.2209179,0.230631472,0.006783279,-4.98757629,354.8526223,10.43684183,19.96378869,858,3,0,8,16,1,3,2,1,1,3,1,4,0,1,0,0,2,0,0,6,0,0,9,2,6,0,3,0,6,0,6,0,1,0,10,0,0,0,0,0,2,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,1.412596857,0,54.83554892,13.90335942,5.408834248,9.920844352,7.891573989,7.224426597,2.440223088,12.34744882,1.31581064,11.96047087,0,0.426512851,0,0,0.986084007,0,0,3.2244601,0,0,4.805520138,1.198563777,3.2244601,0,5.709545009,0,4.54777534,0,10.77777397,0,0.003771314,0,3.125585451,0,0,0,0,0,5.505063578,0,0,2.336589767,10.23366945,25.61731103,11.14291509,0,0,0,0,0,0,0,0,0,0.422951077,0,2.336589767,-0.377511793,5.408834248,1.148823,2.419844988,7.224426597,2.440223088,1.158497516,1.31581064,0.988263159,0,0.426512851,0,0,0.422951077,0,0,0.480598348,0,0,0.44025228,0.571571358,0.480598348,0,1.836936355,0,0.453001984,0,1.202565534,0,0.003771314,0,-0.377511793,0,0,0,0,0,2.716207765,0,0,2.336589767,10.23366945,12.78832125,5.421579653,0,0,0,0,0,0,0,0,0,0.563132929,0,12.82898978,2.025353757,5.408834248,7.201524807,5.471729001,7.224426597,2.440223088,5.762916257,1.31581064,5.454383349,0,0.426512851,0,0.563132929,0,0,0.656670563,0.599870106,0.62699242,0.656670563,1.936304327,0.898056718,0,2.025353757,0,0.003771314,0,1.148588479,0,2.788855813,0,0,2.336589767,10.23366945,12.82898978,5.72133544,0,0,0,0,0,79,2.323529412,0.656670563,12.82898978,-0.122912933,-0.377511793,7.237223129,2.04417846,5.82898978,41.77251286,2.04417846,5.82898978,41.77251286,15.86665,0.46667,0.03333,0.58667,0.84804,0.44167,0.53587,0.8036,0.145,0.0508,-0.0942,0.04444,0.55029,0.164,0.15756,0.37185,0,1058
